[10-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[11-Mar-2014 21:34:54 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[12-Mar-2014 21:34:50 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[13-Mar-2014 21:34:41 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[16-Mar-2014 21:34:48 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[16-Mar-2014 18:43:02 America/Los_Angeles] WordPress database error MySQL server has gone away for query UPDATE wp_votes_recommend SET lastemailtime = '1395020522' WHERE user='1674' made by W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[16-Mar-2014 18:43:02 America/Los_Angeles] WordPress database error MySQL server has gone away for query SELECT ID FROM wp_votes_recommend WHERE user='1677' made by SetRecommend, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[16-Mar-2014 18:43:02 America/Los_Angeles] WordPress database error MySQL server has gone away for query INSERT INTO wp_votes_recommend (user, showreplace, showcrosslist, sendemail, dontemail, reminddays, lastemailtime, bannedtags) VALUES(1677, 0, 1, 1, 1, 21, 0, '')  made by SetRecommend, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[17-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[18-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[19-Mar-2014 21:34:42 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[20-Mar-2014 21:34:54 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[23-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[24-Mar-2014 21:34:46 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[25-Mar-2014 21:34:44 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[26-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[26-Mar-2014 22:42:44 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[27-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[27-Mar-2014 22:42:45 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[30-Mar-2014 21:34:44 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[30-Mar-2014 22:42:45 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[31-Mar-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[31-Mar-2014 22:42:44 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[01-Apr-2014 21:34:45 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[01-Apr-2014 22:42:42 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 159
[02-Apr-2014 21:34:44 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[02-Apr-2014 22:42:49 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[03-Apr-2014 21:34:42 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[03-Apr-2014 22:42:47 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[06-Apr-2014 21:34:45 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[06-Apr-2014 22:42:42 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[08-Apr-2014 03:30:55 Europe/Berlin] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[07-Apr-2014 21:34:44 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[07-Apr-2014 22:42:46 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[08-Apr-2014 21:34:45 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[08-Apr-2014 22:42:45 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[09-Apr-2014 21:34:43 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[09-Apr-2014 22:42:42 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[10-Apr-2014 21:34:47 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[10-Apr-2014 22:42:45 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[13-Apr-2014 21:34:44 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[13-Apr-2014 22:43:00 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[14-Apr-2014 21:34:45 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[14-Apr-2014 22:42:49 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[15-Apr-2014 21:35:03 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[15-Apr-2014 22:42:51 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[16-Apr-2014 21:34:57 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[16-Apr-2014 22:42:52 America/Argentina/Cordoba] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[17-Apr-2014 21:34:42 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[13-Jul-2014 21:34:39 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[21-Jul-2014 03:30:34 Europe/Berlin] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[22-Jul-2014 03:30:34 Europe/Berlin] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 160
[23-Jul-2014 03:30:35 Europe/Berlin] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[24-Jul-2014 03:30:38 Europe/Berlin] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 158
[25-Jul-2014 03:30:57 Europe/Berlin] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 161
[10-Aug-2014 21:34:34 America/New_York] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in /var/www/html/voxcharta/wp-content/plugins/vote-it-up/recommend-cron.php on line 157
[14-Aug-2014 01:01:58 Europe/Berlin] WordPress database error Query execution was interrupted for query SELECT user_id, meta_key, meta_value FROM wp_usermeta WHERE user_id IN (428) made by get_userdata, get_user_by, WP_User->init, WP_User->for_blog, WP_User->_init_caps, get_user_meta, get_metadata, update_meta_cache, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:58 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '962' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4013' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2776' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3723' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2415' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4375' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3049' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2611' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1620' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1438' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '768' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4730' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3280' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3146' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4500' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1662' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3599' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2668' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '653' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1305' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1249' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '560' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2785' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '395' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '398' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '993' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2266' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2966' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '849' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3493' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4194' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4328' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '674' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1925' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3139' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1223' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4466' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3938' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1539' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1451' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3312' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3760' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '1219' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2480' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3558' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '474' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4377' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '461' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3542' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '4523' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '513' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '2505' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
[14-Aug-2014 01:01:59 Europe/Berlin] WordPress database error MySQL server has gone away for query SELECT * FROM wp_users WHERE ID = '3847' made by get_userdata, get_user_by, WP_User::get_data_by, W3_Db->query, W3_DbCache->query, W3_DbCallUnderlying->query, W3_Db->query, W3_DbProcessor->query, W3_Db->default_query
